input_domain,final_url,reg_domain,score,bucket,confidence,pages_fetched,success_rate,sitemap_found,blocked_or_captcha,adsense_pub_ids,gtm_ids,ga_ids,reasons
tvline.com,https://www.tvline.com/,tvline.com,82,Good domain,0.85,8,0.889,True,False,,,G-2YC3G5TMQP,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
dogwoodsanddandelions.com,https://www.dogwoodsanddandelions.com/,dogwoodsanddandelions.com,82,Good domain,0.85,9,1.0,True,False,,,G-Y8BVB166ZJ|UA-102166983-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
whitelightsonwednesday.com,https://www.whitelightsonwednesday.com/,whitelightsonwednesday.com,82,Good domain,0.85,9,1.0,True,False,,,G-8KZY5Q2M79|UA-28314051-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
richlyrooted.com,https://richlyrooted.com/,richlyrooted.com,82,Good domain,0.85,9,1.0,True,False,,,G-8ZW197MBPL|UA-43423714-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
zupimages.net,https://www.zupimages.net/,zupimages.net,82,Good domain,0.85,9,1.0,True,False,,,UA-47954219-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
bevcooks.com,https://bevcooks.com/,bevcooks.com,82,Good domain,0.85,9,1.0,True,False,,,UA-19069247-2,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
vanlifemag.fr,https://www.vanlifemag.fr/,vanlifemag.fr,82,Good domain,0.85,9,1.0,True,False,pub-9859134256442032,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
heragenda.com,https://heragenda.com/,heragenda.com,82,Good domain,0.75,5,0.833,False,False,,GTM-N7WWL8J,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected
altoadige.it,https://www.altoadige.it/,www.altoadige.it,82,Good domain,0.85,5,1.0,True,False,,,G-SPFD6PWY44|UA-93378031-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
imaginacres.com,https://imaginacres.com/,imaginacres.com,82,Good domain,0.85,9,1.0,True,False,,,G-9FL7ZVLF66,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
kellysthoughtsonthings.com,https://kellysthoughtsonthings.com/,kellysthoughtsonthings.com,82,Good domain,0.85,9,1.0,True,False,,,UA-36317125-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
fussfreeflavours.com,https://fussfreeflavours.com/,fussfreeflavours.com,82,Good domain,0.85,9,1.0,True,False,,,G-F63JMCRDT3|UA-8988101-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
healthychristianhome.com,https://healthychristianhome.com/,healthychristianhome.com,82,Good domain,0.85,9,1.0,True,False,,,G-ZGC86JT5PF,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
globalkitchentravels.com,https://globalkitchentravels.com/,globalkitchentravels.com,82,Good domain,0.85,9,1.0,True,False,,,G-B37L5M45FD|UA-38959119-3,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
thecraftsmanblog.com,https://thecraftsmanblog.com/,thecraftsmanblog.com,82,Good domain,0.85,9,1.0,True,False,,GTM-NTMCFVJ,G-84LTLD6FJG|UA-32892492-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
samseesworld.com,https://samseesworld.com/,samseesworld.com,82,Good domain,0.85,9,1.0,True,False,,,G-FQKMM8EF8W,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
cravingsomecreativity.com,https://www.cravingsomecreativity.com/,cravingsomecreativity.com,82,Good domain,0.85,9,1.0,True,False,,,G-01CMWZQQ8V,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
3yummytummies.com,https://3yummytummies.com/,3yummytummies.com,83,Good domain,0.85,6,1.0,True,False,,,G-F5LSMMX3XX,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
cooknourishbliss.com,https://cooknourishbliss.com/,cooknourishbliss.com,83,Good domain,0.85,8,1.0,True,False,,,UA-30683079-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
pinabresciani.com,https://pinabresciani.com/,pinabresciani.com,83,Good domain,0.85,9,1.0,True,False,,,G-ZSHB413LBY,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
ilounge.com,https://www.ilounge.com/,ilounge.com,83,Good domain,0.85,9,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
triptins.com,https://triptins.com/,triptins.com,83,Good domain,0.85,9,1.0,True,False,,,UA-102887575-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
philstar.com,https://www.philstar.com/,philstar.com,83,Good domain,0.85,9,1.0,True,False,pub-1876439796539993,GTM-5FJ7RBW,G-11MQS4MDFE|UA-42723673-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
listoffreeware.com,https://listoffreeware.com/,listoffreeware.com,83,Good domain,0.85,6,1.0,True,False,pub-2954429995859667,GTM-WW49XBD,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
limanowa.in,https://limanowa.in/,limanowa.in,83,Good domain,0.85,9,1.0,True,False,pub-5178263104771159,,G-1SGS985Y6S,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
lawnholic.com,https://lawnholic.com/,lawnholic.com,83,Good domain,0.85,8,1.0,True,False,,,G-2J6BTGJPCC,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
distractify.com,https://www.distractify.com/,distractify.com,83,Good domain,0.85,9,1.0,True,False,,GTM-N7WWL8J,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
completecar.ca,https://completecar.ca/,completecar.ca,83,Good domain,0.85,8,1.0,True,False,,GTM-TLCND5Q,G-YPFQKR3GNP,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
gardeningbank.com,https://gardeningbank.com/,gardeningbank.com,83,Good domain,0.85,9,1.0,True,False,,,UA-154734906-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
scrambledchefs.com,https://www.scrambledchefs.com/,scrambledchefs.com,83,Good domain,0.85,9,1.0,True,False,,,UA-64259837-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
morereptiles.com,https://www.morereptiles.com/,morereptiles.com,83,Good domain,0.85,9,1.0,True,False,,,G-2JPZ2HFHVQ|UA-58688405-12,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
adventuresofb2.com,https://www.adventuresofb2.com/,adventuresofb2.com,83,Good domain,0.85,9,1.0,True,False,,,UA-84570191-2,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
travelsnippet.com,https://www.travelsnippet.com/,travelsnippet.com,83,Good domain,0.85,6,1.0,True,False,,,G-LRZ1DN34KZ,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
roomsforrentblog.com,https://roomsforrentblog.com/,roomsforrentblog.com,83,Good domain,0.85,9,1.0,True,False,,,UA-56924723-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
easynepalityping.com,https://www.easynepalityping.com/,easynepalityping.com,83,Good domain,0.85,9,1.0,True,False,pub-1976926545008498|pub-7330775226526097,,G-4FY2Q087N1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
vrcmods.com,https://vrcmods.com/,vrcmods.com,83,Good domain,0.85,9,1.0,True,False,pub-9798494896196268,GTM-PBHSWR9,G-SP2GJ808PN,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
kitchenous.com,https://kitchenous.com/,kitchenous.com,83,Good domain,0.85,8,1.0,True,False,pub-7672668738551112,,UA-168231422-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
unrulygardening.com,https://unrulygardening.com/,unrulygardening.com,83,Good domain,0.85,9,1.0,True,False,,,G-MGG1NRZJW9,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
lindaontherun.com,https://lindaontherun.com/,lindaontherun.com,83,Good domain,0.85,8,1.0,True,False,,,G-HDEP83ZHCX|UA-111862690-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
eatsamazing.co.uk,https://www.eatsamazing.co.uk/,eatsamazing.co.uk,83,Good domain,0.85,9,1.0,True,False,,,UA-35039349-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
recipesandme.com,https://recipesandme.com/,recipesandme.com,83,Good domain,0.85,9,1.0,True,False,,,UA-3715205-9,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
vitalfootball.co.uk,https://vitalfootball.co.uk/,vitalfootball.co.uk,83,Good domain,0.85,9,1.0,True,False,,GTM-P7689LQD,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
birdsparty.com,https://www.blog.birdsparty.com/,birdsparty.com,83,Good domain,0.85,8,1.0,True,False,pub-1556223355139109|pub-4758587048964517,,G-QYHP9TRD2Q|UA-12674113-2,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
4filming.com,https://4filming.com/,4filming.com,83,Good domain,0.85,9,1.0,True,False,,GTM-P3WP5K8N,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
jamandclottedcream.co.uk,https://www.jamandclottedcream.co.uk/,jamandclottedcream.co.uk,83,Good domain,0.85,9,1.0,True,False,pub-1556223355139109,,G-Q2HT3KSCXM|UA-16045649-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
pocketwanderings.com,https://www.pocketwanderings.com/,pocketwanderings.com,83,Good domain,0.85,9,1.0,True,False,,,G-R9R7VT2KMH|G-XQ3RJ8XZ1K,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
svg.com,https://www.svg.com/,svg.com,84,Good domain,0.85,9,1.0,True,False,,,G-64JJ5MHPFW,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
vintageaviationnews.com,https://vintageaviationnews.com/,vintageaviationnews.com,84,Good domain,0.85,9,1.0,True,False,,,G-EYBBR69BXZ,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
yvrdeals.com,https://yvrdeals.com/,yvrdeals.com,84,Good domain,0.85,8,0.889,True,False,pub-1552844953284681,,UA-36510418-2,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
howitsee.com,https://howitsee.com/,howitsee.com,84,Good domain,0.85,9,1.0,True,False,pub-3303598895777932,,G-5VGS6CJE9G,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
handmadeintheheartland.com,https://www.handmadeintheheartland.com/,handmadeintheheartland.com,84,Good domain,0.85,9,1.0,True,False,,,UA-42946203-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
faunafacts.com,https://faunafacts.com/,faunafacts.com,84,Good domain,0.85,9,1.0,True,False,,,UA-191070138-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Interstitial/overlay/dark-pattern keywords detected
foodie.com,https://www.foodie.com/,foodie.com,84,Good domain,0.85,9,1.0,True,False,,,G-QN3E9WKMX6,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
gfjules.com,https://gfjules.com/,gfjules.com,84,Good domain,0.85,9,1.0,True,False,,GTM-W5C27X,G-HJH8J40LX4|UA-49532278-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
thrivingnest.com,https://thrivingnest.com/,thrivingnest.com,84,Good domain,0.85,9,1.0,True,False,,,G-PDEHJFB37P|UA-191447424-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
connectioncopilot.com,https://connectioncopilot.com/,connectioncopilot.com,84,Good domain,0.85,9,1.0,True,False,,,G-R9X7KB63VP,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
the-ans.jp,https://the-ans.jp/,the-ans.jp,84,Good domain,0.85,9,1.0,True,False,,GTM-5M2Z256,UA-75912937-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
growinginthegarden.com,https://growinginthegarden.com/,growinginthegarden.com,84,Good domain,0.85,9,1.0,True,False,,,G-5YJFSFS0XZ|G-XZNSJ3RX14,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
coinvaluechecker.com,https://www.coinvaluechecker.com/,coinvaluechecker.com,84,Good domain,0.85,9,1.0,True,False,,,G-9KJEVW6R7H,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
housewifeeclectic.com,https://www.housewifeeclectic.com/,housewifeeclectic.com,84,Good domain,0.85,9,1.0,True,False,,,G-K8Y8GWW5RV,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
hungryinthailand.com,https://hungryinthailand.com/,hungryinthailand.com,85,Good domain,0.85,9,1.0,True,False,,GTM-K5F5S4G,,Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
theflashpacker.net,https://www.theflashpacker.net/,theflashpacker.net,85,Good domain,0.85,9,1.0,True,False,,,UA-117514483-1,Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
mymalonetelegram.com,https://www.mymalonetelegram.com/,mymalonetelegram.com,85,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found
techaeris.com,https://techaeris.com/,techaeris.com,85,Good domain,0.85,9,1.0,True,False,,,G-HKPTLSEZHC,Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
smartaquariumguide.com,https://smartaquariumguide.com/,smartaquariumguide.com,85,Good domain,0.85,9,1.0,True,False,,,UA-121855636-5,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
illustratorhow.com,https://illustratorhow.com/,illustratorhow.com,86,Good domain,0.85,9,1.0,True,False,,,G-8SG7M8YC0B,Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
helpfulprofessor.com,https://helpfulprofessor.com/,helpfulprofessor.com,86,Good domain,0.85,9,1.0,True,False,,,G-E5WDHPNSVL,Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
sandinmyluggage.com,https://sandinmyluggage.com/,sandinmyluggage.com,86,Good domain,0.85,9,1.0,True,False,,,,Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
wealthypeeps.com,https://wealthypeeps.com/,wealthypeeps.com,86,Good domain,0.85,9,1.0,True,False,,,G-81DXZCHB7Z|UA-135640293-9,Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
burnslakelakesdistrictnews.com,https://burnslakelakesdistrictnews.com/,burnslakelakesdistrictnews.com,86,Good domain,0.85,9,1.0,True,False,,GTM-56M65DZ,G-VS4X5X0EV1|UA-583823-10,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected
mechanicask.com,https://mechanicask.com/,mechanicask.com,86,Good domain,0.85,9,1.0,True,False,,,UA-143279251-3,Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
naftemporiki.gr,https://www.naftemporiki.gr/,naftemporiki.gr,87,Good domain,0.85,9,1.0,True,False,,,G-YBCLD1ZVCK|UA-2766810-1,Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
